id,tipo,genero
42421,Serie,Animación
42421,Serie,Comedia
42421,Serie,Acción y aventura
42421,Serie,Ciencia ficción y fantasía
38599,Serie,Comedia
38599,Serie,Reality
32595,Serie,Reality
33767,Serie,Reality
34408,Serie,Comedia
37919,Serie,Sin clasificar
32406,Serie,Comedia
32406,Serie,Drama
35532,Serie,Animación
35532,Serie,Comedia
40841,Serie,Crimen
56998,Serie,Animación
56998,Serie,Acción y aventura
56998,Serie,Drama
56998,Serie,Ciencia ficción y fantasía
245309,Serie,Documental
60780,Serie,Reality
59254,Serie,Drama
59254,Serie,Telenovela
33234,Serie,Drama
37471,Serie,Animación
37471,Serie,Ciencia ficción y fantasía
37471,Serie,Acción y aventura
42942,Serie,Animación
42942,Serie,Comedia
42942,Serie,Drama
42942,Serie,Ciencia ficción y fantasía
42942,Serie,Acción y aventura
31616,Serie,Drama
46099,Serie,Drama
40127,Serie,Telenovela
40127,Serie,Drama
40127,Serie,Misterio
40395,Serie,Drama
40395,Serie,Crimen
40395,Serie,Misterio
45410,Serie,Acción y aventura
33268,Serie,Drama
35278,Serie,Drama
214808,Serie,Drama
214808,Serie,Familiar
52083,Serie,Animación
52083,Serie,Comedia
52083,Serie,Drama
31885,Serie,Drama
31885,Serie,Familiar
39008,Serie,Drama
107148,Serie,Misterio
107148,Serie,Drama
34449,Serie,Animación
34449,Serie,Infantil
34449,Serie,Comedia
34449,Serie,Familiar
63977,Serie,Animación
63977,Serie,Infantil
32624,Serie,Ciencia ficción y fantasía
32624,Serie,Drama
45472,Serie,Drama
42552,Serie,Misterio
42552,Serie,Crimen
38084,Serie,Animación
38084,Serie,Comedia
38084,Serie,Drama
38084,Serie,Sin clasificar
38084,Serie,Ciencia ficción y fantasía
131232,Serie,Sin clasificar
32916,Serie,Telenovela
59164,Serie,Drama
59164,Serie,Familiar
203995,Serie,Sin clasificar
54583,Serie,Comedia
54583,Serie,Acción y aventura
54583,Serie,Drama
78013,Serie,Misterio
78013,Serie,Crimen
48513,Serie,Drama
248329,Serie,Comedia
83855,Serie,Drama
32037,Serie,Animación
32037,Serie,Infantil
32037,Serie,Familiar
31874,Serie,Drama
55271,Serie,Comedia
55271,Serie,Familiar
37544,Serie,Reality
87144,Serie,Drama
89294,Serie,Familiar
89294,Serie,Drama
220483,Serie,Animación
220483,Serie,Acción y aventura
220483,Serie,Ciencia ficción y fantasía
220483,Serie,Infantil
87678,Serie,Comedia
33059,Serie,Comedia
49482,Serie,Drama
128055,Serie,Animación
128055,Serie,Infantil
31561,Serie,Drama
45099,Serie,Reality
42445,Serie,Drama
230499,Serie,Misterio
230499,Serie,Drama
34517,Serie,Reality
32632,Serie,Crimen
32632,Serie,Drama
37012,Serie,Reality
41761,Serie,Drama
38167,Serie,Comedia
38167,Serie,Drama
88303,Serie,Crimen
40484,Serie,Drama
40484,Serie,Familiar
233025,Serie,Sin clasificar
37016,Serie,Comedia
37016,Serie,Drama
86344,Serie,Drama
86344,Serie,Acción y aventura
87437,Serie,Drama
32789,Serie,Reality
33824,Serie,Sin clasificar
7767,Serie,Drama
262250,Serie,Acción y aventura
262250,Serie,Drama
262250,Serie,Ciencia ficción y fantasía
262250,Serie,Infantil
76533,Serie,Acción y aventura
76533,Serie,Animación
76533,Serie,Comedia
76533,Serie,Drama
76533,Serie,Familiar
76533,Serie,Infantil
76533,Serie,Ciencia ficción y fantasía
52017,Serie,Sin clasificar
48927,Serie,Comedia
33309,Serie,Reality
33309,Serie,Talk show
35447,Serie,Animación
35447,Serie,Comedia
35447,Serie,Ciencia ficción y fantasía
38476,Serie,Comedia
215655,Serie,Sin clasificar
7038,Serie,Comedia
7038,Serie,Documental
86460,Serie,Drama
86460,Serie,Historia y bélico
31853,Serie,Drama
123521,Serie,Acción y aventura
123521,Serie,Animación
66850,Serie,Documental
31634,Serie,Drama
31634,Serie,Crimen
49058,Serie,Drama
49058,Serie,Misterio
70859,Serie,Drama
44995,Serie,Comedia
34466,Serie,Acción y aventura
34466,Serie,Drama
26728,Serie,Documental
26728,Serie,Drama
40457,Serie,Acción y aventura
40457,Serie,Comedia
40457,Serie,Animación
40457,Serie,Infantil
39224,Serie,Comedia
39224,Serie,Animación
39224,Serie,Acción y aventura
250914,Serie,Sin clasificar
114605,Serie,Telenovela
114605,Serie,Comedia
114605,Serie,Drama
114605,Serie,Familiar
40308,Serie,Reality
36581,Serie,Animación
36581,Serie,Drama
36581,Serie,Ciencia ficción y fantasía
36581,Serie,Misterio
54002,Serie,Drama
54002,Serie,Familiar
79096,Serie,Sin clasificar
90316,Serie,Reality
19123,Serie,Acción y aventura
19123,Serie,Animación
19123,Serie,Comedia
19123,Serie,Drama
130244,Serie,Familiar
130244,Serie,Comedia
68005,Serie,Animación
68005,Serie,Drama
34581,Serie,Drama
31606,Serie,Acción y aventura
31606,Serie,Ciencia ficción y fantasía
31606,Serie,Infantil
218509,Serie,Comedia
121010,Serie,Animación
121010,Serie,Infantil
41059,Serie,Sin clasificar
31936,Serie,Drama
31936,Serie,Comedia
31936,Serie,Familiar
49570,Serie,Drama
49570,Serie,Comedia
49570,Serie,Familiar
32515,Serie,Comedia
32515,Serie,Drama
32515,Serie,Familiar
51492,Serie,Animación
51492,Serie,Misterio
254198,Serie,Acción y aventura
254198,Serie,Crimen
254198,Serie,Animación
254198,Serie,Drama
18848,Serie,Animación
18848,Serie,Comedia
18848,Serie,Acción y aventura
18848,Serie,Infantil
81058,Serie,Documental
877,Serie,Drama
877,Serie,Ciencia ficción y fantasía
229008,Serie,Reality
154229,Serie,Sin clasificar
72887,Serie,Drama
36536,Serie,Crimen
36536,Serie,Drama
39086,Serie,Drama
31963,Serie,Sin clasificar
84217,Serie,Drama
32437,Serie,Drama
196557,Serie,Animación
196557,Serie,Comedia
196557,Serie,Ciencia ficción y fantasía
35335,Serie,Animación
35335,Serie,Familiar
34327,Serie,Comedia
34327,Serie,Drama
32118,Serie,Animación
32118,Serie,Acción y aventura
32118,Serie,Infantil
32118,Serie,Familiar
35322,Serie,Comedia
45419,Serie,Reality
72946,Serie,Familiar
33570,Serie,Sin clasificar
34015,Serie,Reality
33665,Serie,Reality
38852,Serie,Drama
44318,Serie,Acción y aventura
44318,Serie,Animación
44318,Serie,Drama
44318,Serie,Ciencia ficción y fantasía
116792,Serie,Telenovela
230005,Serie,Sin clasificar
34406,Serie,Talk show
34406,Serie,Infantil
34406,Serie,Animación
31790,Serie,Reality
31790,Serie,Comedia
32463,Serie,Drama
241950,Serie,Sin clasificar
73297,Serie,Reality
73297,Serie,Familiar
56351,Serie,Animación
56351,Serie,Comedia
56351,Serie,Drama
56351,Serie,Ciencia ficción y fantasía
31934,Serie,Comedia
31934,Serie,Drama
31934,Serie,Familiar
39406,Serie,Sin clasificar
87239,Serie,Sin clasificar
197692,Serie,Drama
37806,Serie,Animación
37806,Serie,Ciencia ficción y fantasía
37806,Serie,Comedia
33297,Serie,Reality
33297,Serie,Comedia
35289,Serie,Animación
35289,Serie,Comedia
31780,Serie,Reality
50296,Serie,Comedia
50296,Serie,Drama
59798,Serie,Drama
60879,Serie,Animación
60879,Serie,Ciencia ficción y fantasía
229546,Serie,Drama
229546,Serie,Familiar
229546,Serie,Reality
32997,Serie,Reality
32997,Serie,Acción y aventura
83067,Serie,Comedia
45413,Serie,Comedia
45413,Serie,Reality
31549,Serie,Acción y aventura
31549,Serie,Drama
65991,Serie,Reality
242434,Serie,Drama
33901,Serie,Documental
57910,Serie,Animación
57910,Serie,Infantil
46000,Serie,Animación
46000,Serie,Comedia
34370,Serie,Drama
61084,Serie,Telenovela
61084,Serie,Drama
39115,Serie,Reality
39115,Serie,Drama
52821,Serie,Sin clasificar
32942,Serie,Comedia
135984,Serie,Comedia
37580,Serie,Animación
37580,Serie,Comedia
17967,Serie,Drama
38486,Serie,Drama
206617,Serie,Sin clasificar
67171,Serie,Animación
67171,Serie,Comedia
39037,Serie,Drama
39037,Serie,Comedia
41239,Serie,Familiar
35458,Serie,Drama
95256,Serie,Comedia
95256,Serie,Drama
95256,Serie,Crimen
32249,Serie,Drama
32249,Serie,Telenovela
59865,Serie,Drama
18823,Serie,Drama
34440,Serie,Comedia
88841,Serie,Sin clasificar
219663,Serie,Sin clasificar
79970,Serie,Acción y aventura
79970,Serie,Crimen
79970,Serie,Drama
32351,Serie,Animación
32351,Serie,Comedia
40962,Serie,Drama
72055,Serie,Drama
32694,Serie,Comedia
32694,Serie,Familiar
41072,Serie,Drama
32226,Serie,Comedia
32226,Serie,Drama
71551,Serie,Documental
44085,Serie,Drama
44085,Serie,Historia y bélico
236706,Serie,Talk show
32729,Serie,Drama
32729,Serie,Ciencia ficción y fantasía
32729,Serie,Comedia
53410,Serie,Talk show
35423,Serie,Animación
35423,Serie,Comedia
44578,Serie,Animación
44578,Serie,Misterio
44578,Serie,Crimen
31803,Serie,Ciencia ficción y fantasía
31803,Serie,Drama
31803,Serie,Comedia
65447,Serie,Animación
65447,Serie,Drama
65447,Serie,Crimen
222525,Serie,Sin clasificar
36089,Serie,Animación
36089,Serie,Ciencia ficción y fantasía
36089,Serie,Acción y aventura
33400,Serie,Crimen
33400,Serie,Drama
33400,Serie,Comedia
80447,Serie,Historia y bélico
152320,Serie,Drama
51585,Serie,Animación
51585,Serie,Infantil
33478,Serie,Reality
33478,Serie,Documental
37183,Serie,Animación
37183,Serie,Drama
37183,Serie,Acción y aventura
37183,Serie,Ciencia ficción y fantasía
32017,Serie,Sin clasificar
201081,Serie,Telenovela
201081,Serie,Drama
33933,Serie,Drama
41580,Serie,Documental
41580,Serie,Crimen
32656,Serie,Comedia
215264,Serie,Sin clasificar
37867,Serie,Animación
37867,Serie,Comedia
37867,Serie,Acción y aventura
253369,Serie,Sin clasificar
35605,Serie,Reality
35188,Serie,Animación
37896,Serie,Sin clasificar
41552,Serie,Documental
41552,Serie,Crimen
158736,Serie,Reality
139607,Serie,Comedia
139607,Serie,Drama
53654,Serie,Familiar
53654,Serie,Drama
53654,Serie,Comedia
34379,Serie,Drama
34379,Serie,Comedia
86327,Serie,Drama
86327,Serie,Misterio
41684,Serie,Comedia
42412,Serie,Acción y aventura
42412,Serie,Animación
42412,Serie,Ciencia ficción y fantasía
45430,Serie,Comedia
32730,Serie,Acción y aventura
32730,Serie,Drama
32730,Serie,Misterio
32730,Serie,Ciencia ficción y fantasía
36154,Serie,Crimen
36154,Serie,Documental
34575,Serie,Reality
236945,Serie,Comedia
95588,Serie,Drama
95588,Serie,Familiar
89995,Serie,Sin clasificar
32564,Serie,Reality
32564,Serie,Infantil
22780,Serie,Drama
225024,Serie,Comedia
89115,Serie,Drama
89115,Serie,Misterio
45500,Serie,Animación
45500,Serie,Ciencia ficción y fantasía
45500,Serie,Historia y bélico
33072,Serie,Drama
33072,Serie,Comedia
118005,Serie,Historia y bélico
31827,Serie,Drama
54517,Serie,Drama
35448,Serie,Drama
35448,Serie,Acción y aventura
207466,Serie,Comedia
207466,Serie,Telenovela
32736,Serie,Comedia
32736,Serie,Drama
45967,Serie,Animación
45967,Serie,Comedia
45967,Serie,Drama
245473,Serie,Drama
245473,Serie,Historia y bélico
245473,Serie,Misterio
32357,Serie,Drama
32357,Serie,Comedia
58306,Serie,Drama
34945,Serie,Comedia
34945,Serie,Drama
254594,Serie,Talk show
32625,Serie,Comedia
32625,Serie,Ciencia ficción y fantasía
244320,Serie,Drama
33667,Serie,Drama
54493,Serie,Reality
74201,Serie,Drama
74201,Serie,Historia y bélico
31424,Serie,Acción y aventura
31424,Serie,Drama
33163,Serie,Acción y aventura
33163,Serie,Animación
52968,Serie,Telenovela
52968,Serie,Drama
31997,Serie,Misterio
31997,Serie,Acción y aventura
31997,Serie,Crimen
34479,Serie,Drama
67168,Serie,Documental
33578,Serie,Infantil
34510,Serie,Comedia
34510,Serie,Drama
31489,Serie,Comedia
50865,Serie,Drama
33544,Serie,Comedia
33544,Serie,Drama
45426,Serie,Drama
36160,Serie,Documental
36160,Serie,Drama
36160,Serie,Talk show
33487,Serie,Comedia
33487,Serie,Drama
33487,Serie,Sin clasificar
238103,Serie,Drama
32023,Serie,Drama
32023,Serie,Comedia
38245,Serie,Documental
35305,Serie,Comedia
35305,Serie,Animación
255579,Serie,Crimen
33037,Serie,Drama
34602,Serie,Drama
34602,Serie,Comedia
32224,Serie,Drama
125338,Serie,Acción y aventura
125338,Serie,Animación
125338,Serie,Comedia
125338,Serie,Infantil
36105,Serie,Documental
36105,Serie,Crimen
107991,Serie,Drama
107991,Serie,Crimen
37418,Serie,Reality
231286,Serie,Drama
67066,Serie,Sin clasificar
34052,Serie,Comedia
33921,Serie,Drama
131689,Serie,Drama
32538,Serie,Documental
32315,Serie,Acción y aventura
32315,Serie,Animación
39902,Serie,Ciencia ficción y fantasía
39902,Serie,Familiar
50300,Serie,Documental
50300,Serie,Comedia
50300,Serie,Reality
39052,Serie,Drama
39052,Serie,Comedia
32858,Serie,Animación
32858,Serie,Comedia
245476,Serie,Familiar
245476,Serie,Ciencia ficción y fantasía
37257,Serie,Sin clasificar
32322,Serie,Sin clasificar
110754,Serie,Documental
76704,Serie,Infantil
76704,Serie,Animación
38949,Serie,Ciencia ficción y fantasía
38949,Serie,Familiar
38949,Serie,Comedia
40401,Serie,Drama
37101,Serie,Animación
37101,Serie,Acción y aventura
37101,Serie,Drama
37101,Serie,Ciencia ficción y fantasía
84498,Serie,Familiar
84498,Serie,Drama
209983,Serie,Drama
101060,Serie,Reality
101060,Serie,Documental
80417,Serie,Misterio
80417,Serie,Historia y bélico
80417,Serie,Drama
37631,Serie,Drama
44063,Serie,Ciencia ficción y fantasía
86716,Serie,Comedia
35761,Serie,Reality
31166,Serie,Reality
61395,Serie,Misterio
61395,Serie,Ciencia ficción y fantasía
61395,Serie,Drama
41627,Serie,Drama
37332,Serie,Documental
107445,Serie,Documental
34515,Serie,Comedia
34515,Serie,Drama
68644,Serie,Comedia
48977,Serie,Documental
48977,Serie,Reality
32788,Serie,Drama
36243,Serie,Animación
36243,Serie,Comedia
36243,Serie,Drama
36243,Serie,Ciencia ficción y fantasía
44074,Serie,Comedia
44074,Serie,Sin clasificar
44074,Serie,Drama
201154,Serie,Drama
51098,Serie,Comedia
51098,Serie,Familiar
51796,Serie,Comedia
32899,Serie,Comedia
36836,Serie,Animación
36836,Serie,Comedia
36836,Serie,Acción y aventura
33795,Serie,Sin clasificar
157683,Serie,Drama
257174,Serie,Talk show
32953,Serie,Drama
33858,Serie,Comedia
68821,Serie,Infantil
32246,Serie,Acción y aventura
32246,Serie,Animación
32246,Serie,Comedia
109592,Serie,Talk show
31393,Serie,Comedia
31393,Serie,Drama
34304,Serie,Drama
36323,Serie,Documental
36323,Serie,Reality
45418,Serie,Animación
45418,Serie,Acción y aventura
45418,Serie,Ciencia ficción y fantasía
136294,Serie,Sin clasificar
31868,Serie,Comedia
31868,Serie,Drama
46558,Serie,Drama
46558,Serie,Ciencia ficción y fantasía
33481,Serie,Reality
18653,Serie,Acción y aventura
18653,Serie,Drama
33800,Serie,Drama
218993,Serie,Comedia
218993,Serie,Familiar
34633,Serie,Drama
34633,Serie,Familiar
39916,Serie,Comedia
39916,Serie,Talk show
72961,Serie,Comedia
72961,Serie,Noticias
124959,Serie,Familiar
124959,Serie,Drama
209551,Serie,Sin clasificar
108148,Serie,Noticias
41448,Serie,Drama
121023,Serie,Historia y bélico
121023,Serie,Drama
34924,Serie,Drama
34924,Serie,Comedia
243725,Serie,Comedia
243725,Serie,Drama
243725,Serie,Familiar
65316,Serie,Animación
65316,Serie,Acción y aventura
65316,Serie,Ciencia ficción y fantasía
33831,Serie,Documental
33831,Serie,Ciencia ficción y fantasía
229584,Serie,Drama
229725,Serie,Misterio
32456,Serie,Comedia
31857,Serie,Familiar
31857,Serie,Drama
34636,Serie,Drama
60896,Serie,Drama
154017,Serie,Comedia
154017,Serie,Misterio
154017,Serie,Crimen
34503,Serie,Drama
34503,Serie,Comedia
52440,Serie,Sin clasificar
126329,Serie,Drama
80854,Serie,Drama
130544,Serie,Reality
130544,Serie,Comedia
31927,Serie,Comedia
81032,Serie,Drama
94512,Serie,Comedia
48660,Serie,Comedia
48660,Serie,Familiar
32124,Serie,Sin clasificar
32940,Serie,Drama
157426,Serie,Sin clasificar
51793,Serie,Animación
51793,Serie,Comedia
33929,Serie,Drama
31770,Serie,Comedia
46241,Serie,Drama
46241,Serie,Crimen
33168,Serie,Reality
33168,Serie,Documental
33168,Serie,Misterio
128609,Serie,Misterio
128609,Serie,Drama
21763,Serie,Comedia
34527,Serie,Animación
34527,Serie,Comedia
34527,Serie,Acción y aventura
227933,Serie,Reality
205108,Serie,Sin clasificar
45923,Serie,Ciencia ficción y fantasía
45923,Serie,Drama
45923,Serie,Comedia
109555,Serie,Sin clasificar
48235,Serie,Drama
91232,Serie,Drama
45607,Serie,Acción y aventura
45607,Serie,Comedia
46580,Serie,Comedia
64713,Serie,Western
42946,Serie,Comedia
42946,Serie,Drama
31142,Serie,Drama
31820,Serie,Drama
31820,Serie,Comedia
38091,Serie,Sin clasificar
70011,Serie,Documental
103918,Serie,Sin clasificar
247283,Serie,Comedia
247283,Serie,Misterio
37746,Serie,Animación
37746,Serie,Comedia
32776,Serie,Drama
32776,Serie,Crimen
158785,Serie,Animación
35460,Serie,Acción y aventura
35460,Serie,Animación
35460,Serie,Ciencia ficción y fantasía
37599,Serie,Animación
37599,Serie,Comedia
34603,Serie,Drama
36282,Serie,Sin clasificar
32843,Serie,Comedia
19739,Serie,Animación
19739,Serie,Infantil
42409,Serie,Animación
42409,Serie,Comedia
84636,Serie,Drama
32310,Serie,Sin clasificar
34535,Serie,Animación
34535,Serie,Misterio
34535,Serie,Infantil
32085,Serie,Drama
32085,Serie,Comedia
20021,Serie,Drama
88778,Serie,Crimen
88778,Serie,Drama
127308,Serie,Comedia
127308,Serie,Familiar
127308,Serie,Ciencia ficción y fantasía
127308,Serie,Animación
51666,Serie,Talk show
51666,Serie,Comedia
32547,Serie,Comedia
32547,Serie,Familiar
119187,Serie,Comedia
244223,Serie,Sin clasificar
35308,Serie,Documental
46668,Serie,Drama
46668,Serie,Animación
117684,Serie,Drama
33300,Serie,Drama
33300,Serie,Comedia
32927,Serie,Reality
44670,Serie,Drama
36111,Serie,Crimen
36111,Serie,Documental
108356,Serie,Talk show
34604,Serie,Comedia
33160,Serie,Sin clasificar
223662,Serie,Ciencia ficción y fantasía
223662,Serie,Comedia
223662,Serie,Drama
33150,Serie,Drama
46523,Serie,Drama
203858,Serie,Comedia
203858,Serie,Familiar
33054,Serie,Reality
37834,Serie,Drama
37834,Serie,Comedia
32590,Serie,Reality
33273,Serie,Crimen
33273,Serie,Drama
33844,Serie,Drama
33844,Serie,Ciencia ficción y fantasía
226525,Serie,Sin clasificar
51631,Serie,Crimen
51631,Serie,Drama
252845,Serie,Sin clasificar
32652,Serie,Comedia
84263,Serie,Drama
45403,Serie,Acción y aventura
45403,Serie,Animación
42747,Serie,Reality
33101,Serie,Reality
25979,Serie,Documental
25979,Serie,Crimen
25979,Serie,Reality
44316,Serie,Animación
44316,Serie,Drama
44316,Serie,Acción y aventura
71043,Serie,Documental
71043,Serie,Comedia
39532,Serie,Documental
39532,Serie,Comedia
39532,Serie,Reality
42411,Serie,Animación
42411,Serie,Drama
38303,Serie,Animación
38303,Serie,Drama
32873,Serie,Documental
32873,Serie,Reality
157697,Serie,Comedia
67508,Serie,Drama
61104,Serie,Telenovela
61104,Serie,Drama
73385,Serie,Sin clasificar
33094,Serie,Comedia
54456,Serie,Comedia
54456,Serie,Crimen
37555,Serie,Ciencia ficción y fantasía
37555,Serie,Animación
37555,Serie,Acción y aventura
37555,Serie,Comedia
37555,Serie,Drama
32938,Serie,Sin clasificar
93845,Serie,Animación
93845,Serie,Ciencia ficción y fantasía
93845,Serie,Acción y aventura
197221,Serie,Animación
197221,Serie,Comedia
197221,Serie,Ciencia ficción y fantasía
80855,Serie,Acción y aventura
80855,Serie,Crimen
80855,Serie,Misterio
35090,Serie,Familiar
35090,Serie,Drama
45445,Serie,Comedia
32766,Serie,Comedia
59298,Serie,Reality
258121,Serie,Comedia
36907,Serie,Reality
36907,Serie,Comedia
32552,Serie,Drama
32552,Serie,Misterio
32552,Serie,Ciencia ficción y fantasía
38199,Serie,Comedia
38199,Serie,Drama
55334,Serie,Comedia
55334,Serie,Drama
32563,Serie,Drama
36344,Serie,Sin clasificar
157916,Serie,Reality
203398,Serie,Crimen
121850,Serie,Drama
121850,Serie,Familiar
46705,Serie,Drama
46705,Serie,Crimen
38926,Serie,Comedia
38926,Serie,Acción y aventura
32220,Serie,Comedia
32220,Serie,Drama
40441,Serie,Comedia
35461,Serie,Animación
35461,Serie,Comedia
35461,Serie,Ciencia ficción y fantasía
35063,Serie,Sin clasificar
37575,Serie,Ciencia ficción y fantasía
37575,Serie,Animación
37575,Serie,Comedia
76917,Serie,Sin clasificar
64162,Serie,Documental
91423,Serie,Comedia
80597,Serie,Drama
34480,Serie,Talk show
32609,Serie,Documental
110786,Serie,Sin clasificar
34409,Serie,Drama
220730,Serie,Drama
220730,Serie,Historia y bélico
220730,Serie,Acción y aventura
52556,Serie,Drama
52998,Serie,Telenovela
52998,Serie,Drama
135662,Serie,Drama
153325,Serie,Drama
153325,Serie,Misterio
48488,Serie,Comedia
48488,Serie,Ciencia ficción y fantasía
48488,Serie,Drama
84076,Serie,Drama
31663,Serie,Reality
262123,Serie,Sin clasificar
33918,Serie,Crimen
33918,Serie,Drama
33918,Serie,Misterio
59898,Serie,Sin clasificar
29702,Serie,Sin clasificar
30873,Serie,Animación
30873,Serie,Documental
30873,Serie,Comedia
31977,Serie,Comedia
38760,Serie,Comedia
95628,Serie,Drama
95628,Serie,Familiar
99800,Serie,Comedia
32125,Serie,Comedia
37581,Serie,Drama
52229,Serie,Acción y aventura
52229,Serie,Drama
96731,Serie,Drama
96731,Serie,Historia y bélico
79872,Serie,Drama
18853,Serie,Drama
18853,Serie,Comedia
135967,Serie,Misterio
135967,Serie,Telenovela
196034,Serie,Animación
196034,Serie,Infantil
196034,Serie,Ciencia ficción y fantasía
196034,Serie,Misterio
196034,Serie,Acción y aventura
57707,Serie,Comedia
57707,Serie,Drama
33925,Serie,Drama
117299,Serie,Reality
248286,Serie,Drama
35301,Serie,Drama
18660,Serie,Drama
18660,Serie,Misterio
33200,Serie,Sin clasificar
107667,Serie,Acción y aventura
107667,Serie,Drama
32374,Serie,Documental
90088,Serie,Documental
59861,Serie,Comedia
59861,Serie,Drama
32516,Serie,Comedia
217458,Serie,Acción y aventura
236489,Serie,Sin clasificar
39808,Serie,Comedia
39808,Serie,Drama
45976,Serie,Crimen
45976,Serie,Drama
45976,Serie,Misterio
37131,Serie,Crimen
37131,Serie,Drama
39305,Serie,Drama
39305,Serie,Telenovela
33002,Serie,Comedia
33047,Serie,Drama
195415,Serie,Historia y bélico
40732,Serie,Telenovela
32507,Serie,Drama
70504,Serie,Documental
106507,Serie,Drama
36196,Serie,Documental
45812,Serie,Drama
114802,Serie,Drama
31794,Serie,Comedia
196645,Serie,Sin clasificar
116522,Serie,Reality
32460,Serie,Documental
32460,Serie,Drama
32828,Serie,Drama
32891,Serie,Drama
32891,Serie,Familiar
32891,Serie,Comedia
32891,Serie,Telenovela
33836,Serie,Drama
33836,Serie,Comedia
33836,Serie,Ciencia ficción y fantasía
41302,Serie,Animación
41302,Serie,Infantil
32800,Serie,Drama
32800,Serie,Acción y aventura
32800,Serie,Crimen
33978,Serie,Comedia
231562,Serie,Drama
231562,Serie,Familiar
231562,Serie,Telenovela
83581,Serie,Drama
72254,Serie,Drama
72254,Serie,Misterio
32504,Serie,Drama
69481,Serie,Sin clasificar
125050,Serie,Drama
110129,Serie,Drama
110129,Serie,Misterio
37676,Serie,Drama
37676,Serie,Familiar
85305,Serie,Comedia
35287,Serie,Drama
95153,Serie,Documental
36729,Serie,Animación
36729,Serie,Comedia
49436,Serie,Sin clasificar
41607,Serie,Drama
33405,Serie,Comedia
33405,Serie,Drama
37391,Serie,Sin clasificar
253442,Serie,Talk show
37102,Serie,Animación
37102,Serie,Comedia
51157,Serie,Drama
51157,Serie,Misterio
218045,Serie,Sin clasificar
32056,Serie,Comedia
41593,Serie,Drama
46559,Serie,Misterio
46559,Serie,Drama
46559,Serie,Comedia
72658,Serie,Drama
72658,Serie,Telenovela
31548,Serie,Animación
31548,Serie,Comedia
237779,Serie,Animación
237779,Serie,Comedia
118362,Serie,Documental
118362,Serie,Reality
118362,Serie,Talk show
35389,Serie,Drama
32786,Serie,Misterio
32786,Serie,Telenovela
32786,Serie,Ciencia ficción y fantasía
119942,Serie,Documental
123355,Serie,Reality
68637,Serie,Animación
68637,Serie,Comedia
65545,Serie,Drama
37211,Serie,Documental
201718,Serie,Familiar
201718,Serie,Drama
36832,Serie,Sin clasificar
41326,Serie,Drama
46086,Serie,Comedia
37038,Serie,Sin clasificar
71202,Serie,Drama
71202,Serie,Telenovela
87618,Serie,Misterio
87618,Serie,Drama
58110,Serie,Ciencia ficción y fantasía
58110,Serie,Animación
58110,Serie,Familiar
46251,Serie,Comedia
34253,Serie,Comedia
34011,Serie,Drama
32298,Serie,Comedia
32298,Serie,Drama
32298,Serie,Sin clasificar
63103,Serie,Comedia
118968,Serie,Animación
118968,Serie,Acción y aventura
118968,Serie,Ciencia ficción y fantasía
30800,Serie,Noticias
128769,Serie,Animación
46374,Serie,Acción y aventura
46374,Serie,Animación
46374,Serie,Drama
32418,Serie,Comedia
111253,Serie,Comedia
42299,Serie,Acción y aventura
42299,Serie,Drama
102824,Serie,Comedia
102824,Serie,Drama
131281,Serie,Drama
32245,Serie,Drama
34359,Serie,Animación
34359,Serie,Acción y aventura
34359,Serie,Comedia
35728,Serie,Drama
214781,Serie,Comedia
214781,Serie,Familiar
90432,Serie,Drama
90432,Serie,Familiar
58255,Serie,Drama
38850,Serie,Drama
38850,Serie,Acción y aventura
37835,Serie,Comedia
37835,Serie,Drama
34018,Serie,Drama
204340,Serie,Drama
204340,Serie,Misterio
79428,Serie,Drama
79428,Serie,Misterio
31076,Serie,Drama
31076,Serie,Comedia
31076,Serie,Documental
48324,Serie,Comedia
48324,Serie,Drama
80123,Serie,Comedia
255953,Serie,Reality
216256,Serie,Sin clasificar
48500,Serie,Drama
31920,Serie,Reality
37815,Serie,Talk show
57138,Serie,Drama
37054,Serie,Comedia
128705,Serie,Drama
32038,Serie,Drama
32038,Serie,Comedia
195307,Serie,Animación
109346,Serie,Drama
34928,Serie,Sin clasificar
34022,Serie,Sin clasificar
203875,Serie,Sin clasificar
195740,Serie,Drama
111295,Serie,Drama
42542,Serie,Documental
37344,Serie,Sin clasificar
37220,Serie,Reality
43430,Serie,Sin clasificar
82429,Serie,Comedia
82429,Serie,Misterio
219559,Serie,Sin clasificar
7171,Serie,Comedia
7171,Serie,Ciencia ficción y fantasía
34953,Serie,Drama
46531,Serie,Sin clasificar
32349,Serie,Documental
37843,Serie,Reality
44595,Serie,Ciencia ficción y fantasía
44595,Serie,Animación
44595,Serie,Drama
209168,Serie,Animación
209168,Serie,Comedia
39703,Serie,Documental
65625,Serie,Crimen
65625,Serie,Misterio
79821,Serie,Comedia
84439,Serie,Misterio
49767,Serie,Drama
195741,Serie,Animación
31862,Serie,Sin clasificar
46246,Serie,Drama
45429,Serie,Drama
45429,Serie,Crimen
32469,Serie,Infantil
32469,Serie,Acción y aventura
32469,Serie,Comedia
30892,Serie,Crimen
30892,Serie,Drama
30892,Serie,Misterio
95300,Serie,Drama
101709,Serie,Sin clasificar
45214,Serie,Ciencia ficción y fantasía
45214,Serie,Animación
93114,Serie,Documental
216125,Serie,Comedia
216125,Serie,Drama
79843,Serie,Comedia
59791,Serie,Crimen
59791,Serie,Drama
